name,1-1-mtk,1-2-mtk,2-1-mtk,2-2-mtk,1-1-ing,1-2-ing,2-1-ing,2-2-ing,1-1-bhs,1-2-bhs,2-1-bhs,2-2-bhs,1-1-kkm_bhs,1-2-kkm_bhs,2-1-kkm_bhs,2-2-kkm_bhs,1-1-kkm_ing,1-2-kkm_ing,2-1-kkm_ing,2-2-kkm_ing,1-1-kkm_mtk,1-2-kkm_mtk,2-1-kkm_mtk,2-2-kkm_mtk,IPK
student527,86.00,83.00,85.00,89.00,78.00,84.00,85.00,85.00,79.00,76.00,76.00,83.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,
student528,80.00,81.00,83.00,84.00,82.00,84.00,84.00,85.00,80.00,83.00,88.00,89.00,70.00,70.00,74.00,74.00,70.00,70.00,74.00,74.00,70.00,70.00,74.00,74.00,3.023809
student529,77.00,78.00,79.00,78.00,75.00,75.00,75.00,76.00,78.00,79.00,78.00,79.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,3.100000
student530,82.67,65.00,78.50,78.50,86.16,87.00,88.00,89.00,70.00,70.00,83.00,74.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,2.866666
student531,77.00,80.00,83.00,83.00,81.00,83.00,81.00,77.00,84.00,82.00,81.00,84.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,2.838095
student532,78.00,80.00,80.00,80.00,80.00,80.00,84.00,85.00,76.00,76.00,77.00,77.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,0.000000
student533,76.00,83.00,81.00,82.00,89.00,88.00,81.00,86.00,79.00,81.00,83.00,83.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,3.572727
student534,75.00,77.00,81.00,81.00,76.00,85.00,75.00,84.00,76.00,79.00,80.00,77.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,2.169047
student535,75.00,80.00,80.00,88.00,78.00,70.00,80.00,80.00,84.00,87.00,85.00,80.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,2.759090
student536,88.00,94.00,75.00,80.00,94.00,93.00,87.00,91.00,92.00,94.00,88.00,94.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,0.000000
student537,84.00,80.00,88.00,83.00,84.00,82.00,77.00,75.00,82.00,77.00,77.00,80.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,2.928571
student538,77.00,82.00,83.00,81.00,79.00,90.00,87.00,83.00,79.00,85.00,84.00,83.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,2.971428
student539,89.00,80.00,82.00,80.00,89.00,90.00,86.00,84.00,84.00,77.00,81.00,90.00,75.00,75.00,76.00,76.00,75.00,75.00,76.00,76.00,75.00,75.00,76.00,76.00,2.757142
student540,77.00,76.00,81.00,76.00,82.00,80.00,83.00,81.00,83.00,82.00,86.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,2.881818
student541,73.00,75.00,78.00,75.00,83.00,85.00,80.00,79.00,81.00,81.00,85.00,85.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,2.680000
student542,80.00,80.00,85.00,82.00,86.00,81.00,80.00,77.00,83.00,80.00,84.00,87.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,3.432608
student543,79.00,77.00,74.00,74.00,83.00,75.00,76.00,77.00,76.00,77.00,78.00,80.00,75.00,75.00,70.00,70.00,75.00,75.00,70.00,70.00,75.00,75.00,70.00,70.00,2.283333
student544,81.00,75.00,78.00,82.00,82.00,84.00,83.00,74.00,79.00,90.00,87.00,84.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,3.558333
student545,79.00,78.00,79.00,83.00,77.00,82.00,84.00,85.00,82.00,84.00,85.00,88.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,3.272222
student546,80.00,78.00,81.00,83.00,81.00,83.00,85.00,86.00,81.00,83.00,84.00,85.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,0.000000
student547,84.00,81.00,87.00,87.00,82.00,83.00,85.00,87.00,80.00,88.00,80.00,82.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,2.791666
student548,80.00,84.00,87.00,89.00,83.00,84.00,87.00,88.00,84.00,84.00,85.00,89.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,3.911111
student549,85.00,87.00,89.00,92.00,88.00,83.00,84.00,85.00,79.00,83.00,82.00,85.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.547222
student550,88.00,89.00,87.00,83.00,90.00,88.00,84.00,89.00,85.00,96.00,92.00,86.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.077777
student551,85.00,90.00,94.00,80.00,82.00,82.00,84.00,82.00,91.00,91.00,94.00,79.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.836111
student552,86.00,80.00,79.00,82.00,77.00,82.00,87.00,92.00,83.00,85.00,85.00,83.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,2.810000
student553,83.00,89.00,81.00,90.00,86.00,90.00,93.00,92.00,89.00,88.00,89.00,89.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.292500
student554,82.00,87.00,87.00,89.00,81.00,84.00,75.00,80.00,75.00,75.00,83.00,85.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,
student555,81.00,82.00,84.00,86.00,83.00,83.00,85.00,85.00,85.00,85.00,88.00,89.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,2.645000
student556,84.00,75.00,80.00,81.00,78.00,86.00,88.00,79.00,81.00,81.00,84.00,83.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.050000
student557,78.00,81.00,86.00,90.00,84.00,85.00,87.00,89.00,76.00,79.00,85.00,85.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.100000
student558,83.00,78.00,80.00,81.00,75.00,75.00,86.00,92.00,83.00,83.00,83.00,80.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,2.940000
student559,85.00,87.00,83.00,92.00,85.00,77.00,79.00,93.00,85.00,78.00,84.00,89.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,
student560,88.00,94.00,87.00,88.00,84.00,92.00,88.00,91.00,88.00,87.00,92.00,97.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,1.692500
student561,71.42,77.08,76.67,79.50,73.83,78.33,75.25,83.00,78.89,75.39,87.17,92.42,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.312500
student562,75.00,77.00,78.00,80.00,76.00,78.00,80.00,82.00,76.00,78.00,80.00,81.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,1.905000
student563,80.00,80.00,79.00,80.00,86.00,81.00,88.00,89.00,81.00,83.00,86.00,86.00,69.00,69.00,70.00,70.00,69.00,69.00,70.00,70.00,69.00,69.00,70.00,70.00,0.000000
student564,82.00,86.00,87.00,87.00,77.00,85.00,85.00,85.00,77.00,77.00,78.00,79.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,71.00,3.692500
student565,80.00,83.00,81.00,83.00,81.00,78.00,88.00,85.00,77.00,82.00,90.00,90.00,76.00,76.00,77.00,77.00,76.00,76.00,77.00,77.00,76.00,76.00,77.00,77.00,2.760000
student566,93.00,92.00,94.00,96.00,89.00,86.00,91.00,93.00,92.00,90.00,97.00,99.00,78.00,76.00,78.00,78.00,76.00,76.00,78.00,78.00,75.00,75.00,76.00,76.00,3.037500
student567,73.00,85.00,84.00,89.00,86.00,77.00,85.00,79.00,92.00,93.00,90.00,86.00,75.00,75.00,75.00,75.00,70.00,70.00,70.00,70.00,67.00,67.00,67.00,67.00,3.780487
student568,89.00,89.00,86.00,93.00,94.00,88.00,91.00,90.00,93.00,81.00,90.00,87.00,75.00,75.00,76.00,76.00,75.00,75.00,77.00,77.00,76.00,76.00,77.00,77.00,2.668292
student569,80.00,84.00,84.00,83.00,85.00,81.00,82.00,83.00,80.00,81.00,82.00,84.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.430232
student570,78.00,78.00,84.00,84.00,81.00,81.00,80.00,86.00,83.00,84.00,85.00,81.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.413953
student571,80.00,86.00,86.00,83.00,81.00,86.00,83.00,87.00,81.00,84.00,83.00,79.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,0.000000
student572,88.00,85.00,78.00,81.00,83.00,82.00,85.00,86.00,77.00,82.00,84.00,80.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,3.525581
student573,75.00,76.00,86.00,82.00,76.00,77.00,79.00,82.00,82.00,82.00,83.00,90.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.218604
student574,82.00,83.00,85.00,87.00,81.00,82.00,88.00,90.00,88.00,87.00,87.00,89.00,76.00,76.00,78.00,78.00,76.00,76.00,78.00,78.00,76.00,76.00,78.00,78.00,3.632558
student575,70.00,70.00,75.00,75.00,76.00,71.00,70.00,70.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,67.00,67.00,70.00,70.00,70.00,70.00,75.00,75.00,2.914285
student576,75.00,76.00,82.00,82.00,72.00,82.00,84.00,86.00,75.00,76.00,78.00,82.00,70.00,70.00,75.00,75.00,70.00,70.00,75.00,75.00,70.00,70.00,75.00,75.00,3.075000
student577,82.00,81.00,80.00,82.00,75.00,89.00,85.00,85.00,90.00,87.00,84.00,86.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,3.769047
student578,81.00,82.00,80.00,84.00,81.00,81.00,95.00,90.00,80.00,80.00,87.00,89.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.565000
student579,88.00,90.00,91.00,83.00,89.00,82.00,75.00,81.00,80.00,79.00,85.00,85.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,3.483720
student580,79.00,78.00,78.00,83.00,80.00,83.00,84.00,90.00,82.00,82.00,76.00,80.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.217073
student581,87.00,92.00,92.00,87.00,86.00,90.00,94.00,95.00,89.00,90.00,88.00,90.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.540000
student582,81.00,78.00,90.00,95.00,79.00,85.00,99.00,87.00,83.00,87.00,87.00,87.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.655000
student583,92.00,93.00,94.00,95.00,92.00,93.00,94.00,96.00,92.00,93.00,93.00,94.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.805000
student584,77.00,77.00,82.00,80.00,84.00,81.00,85.00,82.00,81.00,83.00,78.00,77.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.340000
student585,84.00,86.00,90.00,95.00,81.00,87.00,88.00,91.00,87.00,90.00,93.00,94.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,
student586,80.00,85.00,80.00,80.00,65.00,70.00,75.00,80.00,75.00,70.00,80.00,85.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,2.807894
student587,97.00,94.00,93.00,88.00,81.00,82.00,80.00,79.00,94.00,95.00,87.00,81.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.150000
student588,89.00,89.00,91.00,93.00,93.00,91.00,86.00,85.00,95.00,91.00,91.00,92.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,3.623684
student589,80.00,80.00,85.00,86.00,88.00,84.00,86.00,87.00,82.00,83.00,90.00,92.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,3.342105
student590,87.00,88.00,88.00,94.00,84.00,85.00,87.00,88.00,85.00,86.00,92.00,87.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,0.000000
student591,83.00,83.00,84.00,83.00,84.00,82.00,85.00,89.00,79.00,81.00,78.00,79.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,0.000000
student592,70.00,77.00,88.00,89.00,77.00,78.00,80.00,80.00,78.00,79.00,79.00,80.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,1.613157
student593,73.00,77.00,78.00,81.00,76.00,82.00,76.00,77.00,78.00,83.00,87.00,88.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,3.637209
student594,72.00,74.00,78.00,81.00,76.00,75.00,83.00,83.00,72.00,79.00,83.00,88.00,70.00,70.00,75.00,75.00,70.00,70.00,75.00,75.00,70.00,70.00,75.00,75.00,3.469047
student595,84.00,85.00,86.00,83.00,81.00,82.00,85.00,86.00,84.00,88.00,89.00,90.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.202325
student596,78.00,70.00,78.00,71.00,79.00,82.00,79.00,79.00,70.00,77.00,85.00,88.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,3.706976
student597,70.00,79.00,80.00,76.00,96.00,84.00,93.00,87.00,87.00,87.00,88.00,89.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.022500
student598,88.00,92.00,92.00,92.00,83.00,80.00,83.00,84.00,82.00,82.00,84.00,84.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,0.578947
student599,85.00,86.00,86.00,86.00,82.00,82.00,83.00,83.00,77.00,84.00,85.00,85.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.295000
student600,74.00,78.00,78.00,80.00,64.00,70.00,75.00,83.00,72.00,75.00,79.00,85.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.066666
student601,82.00,82.00,80.00,81.00,83.00,82.00,78.00,85.00,77.00,79.00,85.00,84.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.022500
student602,71.00,72.00,75.00,77.00,72.00,77.00,78.00,81.00,76.00,83.00,78.00,83.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,0.910000
student603,80.00,83.00,83.00,82.00,84.00,84.00,83.00,85.00,81.00,83.00,82.00,85.00,70.00,70.00,73.00,73.00,70.00,70.00,73.00,73.00,70.00,70.00,73.00,73.00,3.300000
student604,86.00,86.00,86.00,84.00,78.00,81.00,85.00,79.00,88.00,82.00,81.00,83.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,3.200000
student605,80.00,82.00,83.00,91.00,87.00,87.00,88.00,89.00,81.00,80.00,86.00,92.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.155000
student606,71.00,71.00,75.00,81.00,76.00,82.00,82.00,87.00,73.00,80.00,81.00,86.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,2.962500
student607,73.00,74.00,81.00,83.00,76.00,77.00,79.00,79.00,79.00,81.00,83.00,84.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,3.180000
student608,82.00,87.00,87.00,83.00,90.00,90.00,86.00,86.00,85.00,86.00,81.00,78.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.545000
student609,78.00,81.00,84.00,87.00,82.00,83.00,85.00,87.00,80.00,82.00,84.00,85.00,75.00,75.00,76.00,76.00,75.00,75.00,76.00,76.00,75.00,75.00,76.00,76.00,3.602325
student610,75.00,78.00,80.00,82.00,79.00,81.00,81.00,81.00,75.00,79.00,81.00,80.00,67.00,67.00,69.00,69.00,67.00,67.00,69.00,69.00,67.00,67.00,69.00,69.00,3.590697
student611,71.00,71.00,75.00,85.00,71.00,70.00,75.00,72.00,72.00,80.00,76.00,77.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.142500
student612,82.00,86.00,86.00,90.00,85.00,86.00,92.00,90.00,77.00,81.00,87.00,88.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.783720
student613,73.00,81.00,72.00,79.00,81.00,84.00,89.00,88.00,77.00,82.00,79.00,81.00,70.00,70.00,75.00,75.00,70.00,70.00,75.00,75.00,70.00,70.00,75.00,75.00,2.762500
student614,81.00,87.00,81.00,82.00,85.00,83.00,86.00,90.00,87.00,87.00,80.00,90.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,3.260000
student615,88.00,88.00,91.00,92.00,83.00,91.00,93.00,89.00,85.00,86.00,86.00,87.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.979069
student616,73.00,74.00,82.00,79.00,79.00,79.00,80.00,80.00,75.00,84.00,84.00,87.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,3.080000
student617,74.00,74.00,75.00,76.00,76.00,80.00,74.00,73.00,85.00,86.00,81.00,80.00,72.00,78.00,72.00,72.00,72.00,78.00,72.00,72.00,72.00,78.00,72.00,72.00,2.827500
student618,84.00,86.00,83.00,82.00,75.00,87.00,92.00,90.00,78.00,78.00,80.00,87.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.675000
student619,83.00,87.00,87.00,78.00,90.00,84.00,83.00,81.00,78.00,82.00,88.00,89.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,3.579545
student620,70.00,70.00,73.00,75.00,70.00,71.00,73.00,83.00,78.00,73.00,79.00,76.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,2.659523
student621,81.00,83.00,82.00,83.00,80.00,80.00,83.00,85.00,80.00,83.00,84.00,87.00,78.00,75.00,78.00,78.00,78.00,75.00,78.00,78.00,78.00,75.00,78.00,78.00,2.788095
student622,84.00,84.00,85.00,91.00,89.00,89.00,93.00,98.00,95.00,97.00,95.00,90.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,2.950000
student623,77.00,78.00,90.00,86.00,83.00,83.00,80.00,81.00,86.00,82.00,81.00,87.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.381818
student624,89.00,88.00,86.00,89.00,94.00,91.00,92.00,92.00,87.00,90.00,93.00,94.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.925000
student625,90.00,82.00,90.00,81.00,78.00,77.00,80.00,89.00,83.00,78.00,79.00,84.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.318181
student626,78.00,78.00,77.00,85.00,78.00,78.00,78.00,89.00,85.00,85.00,85.00,80.00,67.00,67.00,68.00,68.00,67.00,67.00,68.00,68.00,67.00,67.00,68.00,68.00,2.652380
student627,79.00,80.00,91.00,87.00,82.00,79.00,85.00,81.00,76.00,80.00,83.00,84.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.672727
student628,93.00,93.00,86.00,80.00,81.00,85.00,81.00,83.00,81.00,84.00,90.00,90.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.686363
student629,85.00,89.00,90.00,89.00,85.00,86.00,90.00,90.00,84.00,86.00,88.00,92.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,3.207142
student630,85.00,84.00,80.00,82.00,89.00,88.00,85.00,86.00,77.00,90.00,90.00,81.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.113636
student631,78.00,81.00,73.00,78.00,75.00,82.00,75.00,86.00,78.00,70.00,87.00,86.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.561363
student632,84.00,85.00,90.00,91.00,90.00,91.00,90.00,93.00,81.00,82.00,91.00,93.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,3.265909
student633,77.00,79.00,77.00,78.00,84.00,84.00,80.00,86.00,81.00,82.00,80.00,80.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.518181
student634,81.00,85.00,88.00,90.00,92.00,92.00,89.00,91.00,86.00,88.00,93.00,95.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,2.988095
student635,86.00,88.00,90.00,92.00,86.00,88.00,90.00,91.00,87.00,88.00,90.00,92.00,75.00,75.00,77.00,77.00,75.00,75.00,77.00,77.00,75.00,75.00,77.00,77.00,2.721428
student636,72.00,78.00,80.00,81.00,76.00,83.00,78.00,82.00,81.00,86.00,80.00,83.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,3.054545
student637,72.00,77.00,87.00,84.00,77.00,79.00,82.00,84.00,71.00,79.00,76.00,80.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,2.297727
student638,79.00,79.00,81.00,85.00,85.00,85.00,86.00,90.00,83.00,84.00,84.00,88.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,2.938095
student639,76.00,80.00,75.00,75.00,80.00,83.00,78.00,79.00,78.00,77.00,84.00,85.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,2.823809
student640,83.00,90.00,88.00,88.00,90.00,90.00,85.00,88.00,84.00,88.00,90.00,87.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,0.000000
student641,90.00,85.00,91.00,81.00,82.00,90.00,90.00,85.00,91.00,90.00,91.00,93.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,3.454545
student642,83.00,86.00,88.00,93.00,74.00,78.00,78.00,78.00,84.00,87.00,85.00,88.00,70.00,70.00,73.00,73.00,70.00,70.00,73.00,73.00,70.00,70.00,73.00,73.00,2.509090
student643,77.00,77.00,79.00,78.00,80.00,82.00,78.00,79.00,85.00,78.00,89.00,82.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.452272
student644,65.00,65.00,77.00,77.00,65.00,65.00,75.00,75.00,75.00,75.00,75.00,75.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,1.115789
student645,80.00,90.00,77.00,80.00,79.00,77.00,72.00,83.00,79.00,82.00,84.00,87.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,2.944444
student646,82.00,83.00,85.00,85.00,72.00,82.00,84.00,86.00,83.00,84.00,86.00,88.00,70.00,70.00,75.00,75.00,70.00,70.00,75.00,75.00,70.00,70.00,75.00,75.00,3.352777
student647,79.00,85.00,90.00,86.00,79.00,93.00,87.00,87.00,91.00,93.00,90.00,90.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,75.00,75.00,78.00,78.00,3.738888
student648,82.00,83.00,86.00,91.00,89.00,89.00,84.00,86.00,80.00,82.00,83.00,86.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.566666
student649,82.00,84.00,86.00,85.00,76.00,87.00,89.00,89.00,90.00,91.00,92.00,92.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.397222
student650,76.00,82.00,80.00,77.00,89.00,89.00,85.00,83.00,86.00,90.00,89.00,89.00,75.00,75.00,76.00,76.00,75.00,75.00,76.00,76.00,75.00,75.00,76.00,76.00,3.477777
student651,84.00,90.00,91.00,91.00,90.00,92.00,95.00,95.00,76.00,87.00,87.00,88.00,75.00,75.00,70.00,70.00,75.00,75.00,70.00,70.00,75.00,75.00,70.00,70.00,3.616666
student652,82.00,84.00,87.00,89.00,84.00,85.00,87.00,89.00,86.00,89.00,89.00,90.00,75.00,75.00,76.00,76.00,75.00,75.00,76.00,76.00,75.00,75.00,76.00,76.00,3.258333
student653,80.00,80.00,93.00,86.00,91.00,91.00,86.00,89.00,87.00,87.00,84.00,83.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.860000
student654,84.00,81.00,87.00,90.00,92.00,90.00,92.00,90.00,81.00,82.00,86.00,86.00,70.00,70.00,75.00,75.00,70.00,70.00,75.00,75.00,70.00,70.00,75.00,75.00,3.355000
student655,76.00,77.00,87.00,89.00,77.00,79.00,83.00,79.00,83.00,81.00,79.00,82.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,3.020000
student656,78.00,88.00,95.00,92.00,87.00,97.00,92.00,92.00,90.00,90.00,83.00,80.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.090000
student657,82.00,83.00,88.00,88.00,83.00,80.00,85.00,87.00,80.00,86.00,82.00,84.00,68.00,70.00,70.00,72.00,68.00,70.00,70.00,72.00,68.00,70.00,70.00,72.00,3.187500
student658,83.00,72.00,77.00,80.00,80.00,80.00,83.00,87.00,82.00,75.00,78.00,83.00,75.00,70.00,70.00,70.00,75.00,70.00,70.00,70.00,75.00,70.00,70.00,70.00,3.712500
